ANO;MES;PERFIL_CARGA;TIPO_MERCADORIA;MOVIMENTACAO;NAVEGACAO;TIPO_INSTALACAO;TOTAL_TONELADAS;TOTAL_TEU;TOTAL_UNIDADE
2021;1;CARGA GERAL;IPA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;65.201;0;0
2021;1;CARGA GERAL;ISONANOL 2ETIL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;117.315;0;0
2021;1;CARGA GERAL;MAP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.074.938;0;0
2021;1;CARGA GERAL;MAP / FERTILIZANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;561.000;0;0
2021;1;CARGA GERAL;MAP/TSP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.074.938;0;0
2021;1;CARGA GERAL;MDI / ADIPONITRILA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;117.315;0;0
2021;1;CARGA GERAL;METANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;87.860;0;0
2021;1;CARGA GERAL;NAFTA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;695.148;0;0
2021;1;CARGA GERAL;NEODOL /NEOFLO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;103.175;0;0
2021;1;CARGA GERAL;NITRABOR;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;20.724;0;0
2021;1;CARGA GERAL;NITRATO AMONIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.103.510;0;0
2021;1;CARGA GERAL;NITRATO DE AMONIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;5.242.243;0;0
2021;1;CARGA GERAL;NPK;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.123.510;0;0
2021;1;CARGA GERAL;NPK/NAM;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;520.094;0;0
2021;1;CARGA GERAL;NPROPANOL/AC BUTILA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;169.397;0;0
2021;1;CARGA GERAL;OLEO DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;630.274;0;0
2021;1;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;14.750;0;0
2021;1;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;20.231;0;0
2021;1;CARGA GERAL;P D Q S;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;207.364;0;0
2021;1;CARGA GERAL;PDQ;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;169.397;0;0
2021;1;CARGA GERAL;PDQS;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;835.549;0;0
2021;1;CARGA GERAL;PDQS;;IMPORT/EXPORT/LONGO CURSO;TUP;55.703;0;0
2021;1;CARGA GERAL;PKO OLEO DE PALMA ESTEARINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;116.579;0;0
2021;1;CARGA GERAL;ROCHA FOSFATICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.264.717;0;0
2021;1;CARGA GERAL;SAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.678.104;0;0
2021;1;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;7.795;0;0
2021;1;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;262.610;0;0
2021;1;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;TUP;137.752;0;0
2021;1;CARGA GERAL;SULFATO DE AMONIA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;143.548;0;0
2021;1;CARGA GERAL;SULFATO DE AMONIO;;IMPORTACAO/LONGO CURSO;TUP;1.256.273;0;0
2021;1;CARGA GERAL;SULFATO DE SODIO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;460.017;180826;368
2021;1;CARGA GERAL;SULFATO DE SODIO;;IMPORT/EXPORT/LONGO CURSO;TUP;220.008;86482;176
2021;1;CARGA GERAL;SULFATO DE SODIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;289.576;0;0
2021;1;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;7.420.745;0;0
2021;1;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;9.102.206;0;0
2021;1;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;TUP;1.365.951;0;0
2021;1;CARGA GERAL;UREIA GRANULADA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;934.891;0;0
2021;1;CARGA GERAL;UREIA GRANULADA;;IMPORTACAO/LONGO CURSO;TUP;350.584;0;0
2021;1;CARGA GERAL;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;1.461;668;1
2021;1;CARGA GERAL;VOLS / CONTAINER;;IMPORTACAO/LONGO CURSO;TUP;30.419;4250;221
2021;1;CARGA GERAL;VOLUMES;;IMPORTACAO/LONGO CURSO;TUP;16.367;10160;6
2021;1;CARGA GERAL;;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;1;CONTEINER;A L C O O L;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;278.459;0;0
2021;1;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.031.628;19938996;1764
2021;1;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;TUP;10.693.574;0;0
2021;1;CONTEINER;ACUCAR A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;1.163.875;0;0
2021;1;CONTEINER;ACUCAR GRANEL;;EXPORTACAO/LONGO CURSO;TUP;423.500;0;0
2021;1;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;238.864;119432;152
2021;1;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;328.438;164219;209
2021;1;CONTEINER;C O M B U S T I V E L;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;538.259;0;0
2021;1;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.570.018;784780;1245
2021;1;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;2.198.468;1099234;1436
2021;1;CONTEINER;CELULOSE;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;460.017;180826;368
2021;1;CONTEINER;CELULOSE;;IMPORT/EXPORT/LONGO CURSO;TUP;220.008;86482;176
2021;1;CONTEINER;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;1;CONTEINER;CONTAINER / VOLUMES;;EXPORTACAO/LONGO CURSO;TUP;251;36;12
2021;1;CONTEINER;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;1;CONTEINER;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;1;CONTEINER;CONTEINERES;;IMP. MERCOSUL/EXP. CABOTAGEM;TUP;0;0;0
2021;1;CONTEINER;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;1;CONTEINER;D I E S E L/ S 10 /500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;103.395;0;0
2021;1;CONTEINER;DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;155.589;0;0
2021;1;CONTEINER;DIESEL MARITIMO S10 E S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;90.676;0;0
2021;1;CONTEINER;DIESEL S10 /GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;278.304;0;0
2021;1;CONTEINER;DIESEL/ GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;65.996;0;0
2021;1;CONTEINER;DIESEL/GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;166.059;0;0
2021;1;CONTEINER;ETHANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;804.196;0;0
2021;1;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;TUP;117.640;0;0
2021;1;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;7.739.617;0;0
2021;1;CONTEINER;FARELO SOJA;;EXPORTACAO/LONGO CURSO;TUP;1.151.749;0;0
2021;1;CONTEINER;FENOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;6.927;0;0
2021;1;CONTEINER;GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;199.979;0;0
2021;1;CONTEINER;GASOLINA OLEO DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;192.073;0;0
2021;1;CONTEINER;GASOLINA OLEO DIESEL S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;142.217;0;0
2021;1;CONTEINER;GR LIQ N ESPCF;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.097.093;0;0
2021;1;CONTEINER;MAP GR UREIA;;IMPORTACAO/LONGO CURSO;TUP;557.247;0;0
2021;1;CONTEINER;MILHO;;EXPORTACAO/LONGO CURSO;TUP;2.024.409;0;0
2021;1;CONTEINER;MILHO A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;2.650.722;0;0
2021;1;CONTEINER;O COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;738.786;0;0
2021;1;CONTEINER;OLEO DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;57.131;0;0
2021;1;CONTEINER;OLEO DIESEL S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;233.341;0;0
2021;1;CONTEINER;PELLETS;;EXPORTACAO/LONGO CURSO;TUP;44.152;0;0
2021;1;CONTEINER;SUCO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;826.964;0;0
2021;1;CONTEINER;SUCO A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;607.983;0;0
2021;1;CONTEINER;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;13.482;10092;76
2021;1;CONTEINER;VEICULOS / MAQUINAS / CAMINHOES;;IMPORT/EXPORT/LONGO CURSO;TUP;5.313;3346;4
2021;1;GRANEIS DE ORIGEM VEGETAL;AGUARRAZ / CICLOEXANO/ETHANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;36.874;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;C C;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CC / VOLS;;IMPORTACAO/LONGO CURSO;TUP;10.248;2728;286
2021;1;GRANEIS DE ORIGEM VEGETAL;CC S / VOLS / VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;9.061;4347;54
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;688;12;4
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINER / VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;663;72;6
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINERES;;EXPORTACAO/LONGO CURSO;TUP;14.648;1267;35
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINER S;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINER S;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;EXPORTACAO/CABOTAGEM;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;CONTEINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;GLP E BUNKER;;IMPORTACAO/MERCOSUL;PORTO ORGANIZADO;240.536;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;PDQ / ETHANOL;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;370.510;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;SODA CAUSTICA / ALCOOL H;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;225.743;0;0
2021;1;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;928;627;5
2021;1;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;122.884;34396;807
2021;1;GRANEIS DE ORIGEM VEGETAL;VEICULOS / MAQUINAS;;IMPORT/EXPORT/LONGO CURSO;TUP;34.545;20720;243
2021;1;GRANEIS DE ORIGEM VEGETAL;VEICULOS MAQ CC;;IMPORT/EXPORT/LONGO CURSO;TUP;6.774;3695;35
2021;1;GRANEIS DE ORIGEM VEGETAL;VOLUMES;;EXPORTACAO/CABOTAGEM;TUP;28.601;2488;48
2021;1;LIQUIDOS A GRANEL;REPARO;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;1;LIQUIDOS A GRANEL;REPAROS;;EXPORTACAO/LONGO CURSO;TUP;389.226;0;0
2021;1;LIQUIDOS A GRANEL;;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;2;CARGA GERAL;ACIDO ACRILICO ACRILATO DE BUTILA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;10.163;0;0
2021;2;CARGA GERAL;ACIDO FOSFORICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;314.172;0;0
2021;2;CARGA GERAL;ADIPONITRILA ADN;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;314.172;0;0
2021;2;CARGA GERAL;BARRILHA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;338.548;0;0
2021;2;CARGA GERAL;BENZENO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;34.753;0;0
2021;2;CARGA GERAL;BENZENO;;IMPORT/EXPORT/LONGO CURSO;TUP;69.507;0;0
2021;2;CARGA GERAL;BENZENO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;19.770;0;0
2021;2;CARGA GERAL;CAN 27 A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;72.160;0;0
2021;2;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.585.391;0;0
2021;2;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;933.081;0;0
2021;2;CARGA GERAL;CLORETO GRANULADO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.252.950;0;0
2021;2;CARGA GERAL;CLORETO POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;105.107;0;0
2021;2;CARGA GERAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;2;CARGA GERAL;CONTAINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;2;CARGA GERAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;2;CARGA GERAL;DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.686.372;0;0
2021;2;CARGA GERAL;DIESEL S10;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;73.460;0;0
2021;2;CARGA GERAL;DIESEL S10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;321.114;0;0
2021;2;CARGA GERAL;DIESEL S10 / DIESEL S500;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;324.104;0;0
2021;2;CARGA GERAL;GLP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;329.619;0;0
2021;2;CARGA GERAL;GLP;;IMPORTACAO/MERCOSUL;PORTO ORGANIZADO;68.305;0;0
2021;2;CARGA GERAL;MAP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.744.431;0;0
2021;2;CARGA GERAL;METANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;50.858;0;0
2021;2;CARGA GERAL;NPK;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;209.792;0;0
2021;2;CARGA GERAL;OLEO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;251.115;0;0
2021;2;CARGA GERAL;OLEO DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;148.139;0;0
2021;2;CARGA GERAL;OLEO DIESEL S10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;279.429;0;0
2021;2;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;17.383;0;0
2021;2;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;30.547;0;0
2021;2;CARGA GERAL;PRODUTOS QUIMICOS DIVERSOS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;191.978;0;0
2021;2;CARGA GERAL;SAL;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;148.469;0;0
2021;2;CARGA GERAL;SAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.447.326;0;0
2021;2;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;114.041;0;0
2021;2;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;TUP;9.014;0;0
2021;2;CARGA GERAL;SODA CAUSTTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;404.352;0;0
2021;2;CARGA GERAL;SODA COMERCIAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;66.665;0;0
2021;2;CARGA GERAL;SULFATO DE AMONIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.065.206;0;0
2021;2;CARGA GERAL;SULFATO DE AMONIO;;IMPORTACAO/LONGO CURSO;TUP;409.343;0;0
2021;2;CARGA GERAL;SULFATO DE SODIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;461.479;0;0
2021;2;CARGA GERAL;SULFATO GRANULADO;;IMPORTACAO/LONGO CURSO;TUP;510.325;0;0
2021;2;CARGA GERAL;SUP FOSFATO TRIPLO GR;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;128.642;0;0
2021;2;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;4.341.874;0;0
2021;2;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;TUP;1.038.678;0;0
2021;2;CARGA GERAL;TRIGO A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;778.824;0;0
2021;2;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.139.214;0;0
2021;2;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;TUP;891.559;0;0
2021;2;CARGA GERAL;UREIA GRANULADA;;IMPORTACAO/LONGO CURSO;TUP;501.799;0;0
2021;2;CARGA GERAL;VAN ANIDRO ACETICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;434.201;0;0
2021;2;CARGA GERAL;VARIOS;;IMPORTACAO/LONGO CURSO;TUP;281;16;8
2021;2;CONTEINER;A L C O O L;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;352.329;0;0
2021;2;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;TUP;11.459.333;0;0
2021;2;CONTEINER;ACUCAR A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;3.571.840;0;0
2021;2;CONTEINER;ALCOOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.749.047;0;0
2021;2;CONTEINER;ALCOOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.308.678;0;0
2021;2;CONTEINER;AT CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;312.000;156000;240
2021;2;CONTEINER;AT CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;436.800;218400;336
2021;2;CONTEINER;AT DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;104.742;52371;99
2021;2;CONTEINER;AT DE CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;23.276;11638;22
2021;2;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.008.937;504346;1382
2021;2;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;956.320;477823;1158
2021;2;CONTEINER;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;2;CONTEINER;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;503;12;6
2021;2;CONTEINER;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;2;CONTEINER;DIESEL MAR;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;74.836;0;0
2021;2;CONTEINER;DIESEL S10/S500/GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;88.873;0;0
2021;2;CONTEINER;ETANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;682.043;0;0
2021;2;CONTEINER;ETHANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;659.377;0;0
2021;2;CONTEINER;ETHANOL ALCOOL HIDRATADO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;352.329;0;0
2021;2;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;TUP;322.084;0;0
2021;2;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;5.387.101;0;0
2021;2;CONTEINER;GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;73.833;0;0
2021;2;CONTEINER;GASOLINA / DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;87.189;0;0
2021;2;CONTEINER;GASOLINA DIESEL S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;95.000;0;0
2021;2;CONTEINER;GASOLINA/DIESEL S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;211.485;0;0
2021;2;CONTEINER;O DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;49.046;0;0
2021;2;CONTEINER;OLEO COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;1.654.645;0;0
2021;2;CONTEINER;OLEO DIESEL MARITIMO;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;81.700;0;0
2021;2;CONTEINER;OLEO DIESEL S10 / S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;114.017;0;0
2021;2;CONTEINER;OLEO DIESEL/GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;55.328;0;0
2021;2;CONTEINER;PELLETS DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;1.052.655;0;0
2021;2;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.593.427;0;0
2021;2;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;TUP;9.440.712;0;0
2021;2;CONTEINER;SOJA A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;14.660.138;0;0
2021;2;CONTEINER;SOJA AGRANEL;;EXPORTACAO/LONGO CURSO;TUP;1.263.602;0;0
2021;2;CONTEINER;SOJA EM GRAO;;EXPORTACAO/LONGO CURSO;TUP;2.220.443;0;0
2021;2;CONTEINER;SOJA EM GRAOS;;EXPORTACAO/LONGO CURSO;TUP;1.201.761;0;0
2021;2;CONTEINER;SOJA GRANEL;;EXPORTACAO/LONGO CURSO;TUP;884.557;0;0
2021;2;CONTEINER;SOJA GRAO;;EXPORTACAO/LONGO CURSO;TUP;4.292.051;0;0
2021;2;CONTEINER;SOJA GRAOS;;EXPORTACAO/LONGO CURSO;TUP;2.233.337;0;0
2021;2;CONTEINER;SUCO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;156.624;0;0
2021;2;CONTEINER;SUCO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;603.269;336;21
2021;2;CONTEINER;SUCO A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;240.441;0;0
2021;2;CONTEINER;SUCO DE LARANJA GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;617.532;0;0
2021;2;CONTEINER;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;7.783;6040;30
2021;2;CONTEINER;VEICULOS / MAQUINAS;;EXPORTACAO/LONGO CURSO;TUP;4.383;1917;9
2021;2;CONTEINER;;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;ACETONA E ALCOOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;251.115;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;874;38;10
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;742;32;4
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTEINERERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;1.094;31;31
2021;2;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
